0,-0.07813,1.03906
0,-0.10156,1.04688
0,-0.07031,1.0625
-0.01563,-0.07031,1.03906
0,-0.07813,1.07031
0,-0.07813,1.04688
0,-0.07813,1.0625
0,-0.08594,1.05469
-0.01563,-0.08594,1.05469
0,-0.07031,1.03906
0,-0.07813,1.0625
0.03125,-0.07813,1.04688
0,-0.07813,1.05469
0,-0.07813,1.03906
-0.02344,-0.10156,1.05469
-0.02344,-0.07813,1.04688
0,-0.07813,1.05469
0,-0.10156,1.07031
0,-0.09375,1.0625
0,-0.0625,1.03906
0,-0.07813,1.0625
0,-0.10938,1.07031
0,-0.09375,1.05469
0.02344,-0.07813,1.0625
0.01563,-0.09375,1.0625
0,-0.09375,1.04688
-0.02344,-0.07813,1.05469
0,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.10156,1.03906
0,-0.09375,1.07031
-0.02344,-0.0625,1.05469
-0.02344,-0.07031,1.05469
0,-0.09375,1.04688
0,-0.09375,1.05469
0,-0.08594,1.0625
0.00781,-0.10156,1.03906
0,-0.08594,1.05469
0,-0.07813,1.04688
0,-0.07813,1.0625
0,-0.09375,1.07031
-0.01563,-0.07813,1.0625
0,-0.09375,1.05469
0,-0.07813,1.07031
0,-0.07031,1.05469
0,-0.09375,1.04688
0,-0.07813,1.05469
0,-0.08594,1.04688
0.02344,-0.07813,1.04688
-0.02344,-0.07813,1.04688
0,-0.08594,1.07813
0,-0.10938,1.04688
0,-0.07813,1.04688
0,-0.07813,1.04688
0,-0.09375,1.04688
0,-0.07031,1.0625
0,-0.07813,1.05469
-1,-0.07813,1.07031
0,-0.08594,1.05469
0,-0.07813,1.0625
-0.00781,-0.07031,1.04688
0,-0.09375,1.0625
0,-0.07813,1.05469
0,-0.10156,1.05469
-0.01563,-0.07031,1.04688
0,-0.09375,1.05469
-0.02344,-0.07813,1.07031
0,-0.07813,1.03906
0,-0.09375,1.03906
-0.01563,-0.0625,1.0625
0,-0.07031,1.03125
0,-0.10938,1.04688
-0.02344,-0.09375,1.05469
-0.02344,-0.07813,1.05469
0,-0.08594,1.05469
0,-0.09375,1.05469
0,-0.08594,1.05469
-0.01563,-0.09375,1.07031
0,-0.08594,1.07031
0,-0.08594,1.05469
0,-0.10156,1.0625
0,-0.09375,1.04688
0,-0.08594,1.07031
0,-0.07813,1.04688
0,-0.09375,1.0625
0,-0.08594,1.0625
0,-0.08594,1.04688
0,-0.07813,1.0625
-0.02344,-0.07031,1.0625
0,-0.07813,1.07813
-0.01563,-0.08594,1.07813
-0.01563,-0.07813,1.04688
0,-0.0625,1.03906
0,-0.08594,1.0625
0,-0.08594,1.0625
0,-0.0625,1.05469
-0.01563,-0.07813,1.07031
0,-0.08594,1.05469
0,-0.09375,1.03906
0.00781,-0.08594,1.03125
0,-0.07031,1.05469
-0.02344,-0.07813,1.05469
0.00781,-0.08594,1.04688
0,-0.07031,1.07031
0,-0.10938,1.05469
0,-0.07031,1.07031
0,-0.08594,1.05469
-0.01563,-0.07813,1.05469
0,-0.08594,1.07813
0,-0.07813,1.0625
0,-0.07813,1.0625
0,-0.07031,1.04688
0.98438,-0.07031,1.0625
0,-0.09375,1.04688
-0.01563,-0.09375,1.05469
0,-0.10156,1.05469
0,-0.0625,1.03906
0,-0.09375,1.04688
0,-0.07813,1.04688
0,-0.09375,1.0625
0,-0.07813,1.07031
0,-0.09375,1.0625
0,-0.07813,1.04688
-0.02344,-0.09375,1.04688
0,-0.09375,1.05469
0,-0.07813,1.07031
0,-0.07813,1.05469
0,-0.07813,1.05469
0,-0.08594,1.05469
0,-0.09375,1.07031
0,-0.10938,1.05469
0,-0.0625,1.0625
0,-0.08594,1.07031
0,-0.08594,1.04688
0.98438,-0.09375,1.0625
0,-0.08594,1.05469
0,-0.09375,1.04688
0,-0.07813,1.07031
0,-0.08594,1.04688
0,-0.08594,1.03906
-1,-0.08594,1.04688
0,-0.09375,1.05469
0,-0.07813,1.03906
0,-0.10156,1.05469
0,-0.08594,1.05469
0,-0.10156,1.04688
-0.01563,-0.09375,1.04688
0,-0.08594,1.0625
0,-0.09375,1.03906
0,-0.08594,1.05469
0,-0.09375,1.07031
-0.01563,-0.08594,1.05469
-0.02344,-0.09375,1.07031
-0.03906,-0.07813,1.03125
-0.01563,-0.0625,1.04688
0,-0.07813,1.05469
0,-0.10156,1.05469
0,-0.09375,1.0625
0,-0.08594,1.04688
-1,-0.09375,1.05469
0,-0.07031,1.04688
0,-0.08594,1.04688
0,-0.08594,1.07031
-0.01563,-0.09375,1.05469
0,-0.07031,1.04688
0.98438,-0.0625,1.04688
0,-0.07031,1.05469
0,-0.07813,1.04688
0,-0.07031,1.07031
0,-0.08594,1.0625
0,-0.09375,1.0625
-1,-0.09375,1.05469
0,-0.08594,1.04688
0,-0.07813,1.04688
0,-0.09375,1.05469
0.02344,-0.07813,1.05469
0,-0.08594,1.03906
0,-0.09375,1.04688
0,-0.08594,1.05469
0,-0.10156,1.0625
0.98438,-0.08594,1.05469
0,-0.08594,1.0625
-0.01563,-0.07813,1.0625
-0.01563,-0.07031,1.04688
0.01563,-0.0625,1.07813
0,-0.07031,1.0625
0,-0.07813,1.07031
0,-0.07813,1.04688
0,-0.09375,1.0625
0,-0.09375,1.04688
-1,-0.07813,1.05469
0,-0.08594,1.0625
0,-0.10156,1.07031
-0.04688,-0.07813,1.05469
-0.03125,-0.07813,1.0625
0,-0.08594,1.0625
-0.01563,-0.09375,1.05469
0,-0.09375,1.04688
0,-0.07813,1.0625
0,-0.09375,1.04688
0,-0.07031,1.08594
0,-0.07813,1.04688
-0.01563,-0.09375,1.05469
-0.02344,-0.07813,1.0625
0,-0.08594,1.05469
-0.03125,-0.08594,1.0625
-0.02344,-0.05469,1.05469
0,-0.08594,1.0625
0,-0.07813,1.05469
-0.01563,-0.07813,1.03906
0,-0.09375,1.07813
-0.01563,-0.07813,1.04688
0,-0.07813,1.05469
0,-0.07813,1.0625
0,-0.10156,1.04688
0,-0.07813,1.05469
0.01563,-0.07031,1.03906
0,-0.07813,1.05469
-0.01563,-0.0625,1.04688
0,-0.09375,1.04688
-0.01563,-0.07813,1.04688
0,-0.09375,1.05469
0,-0.07813,1.05469
0,-0.09375,1.05469
0,-0.07813,1.03125
0,-0.0625,1.04688
0,-0.10156,1.04688
-0.02344,-0.09375,1.05469
0,-0.10156,1.05469
0,-0.09375,1.05469
0,-0.09375,1.07031
0,-0.07813,1.04688
0,-0.10156,1.05469
0,-0.08594,1.04688
0,-0.07031,1.07031
0,-0.07031,1.0625
-0.02344,-0.07813,1.05469
0,-0.0625,1.05469
0,-0.07031,1.04688
0,-0.07813,1.04688
0,-0.10156,1.05469
-0.01563,-0.07813,1.05469
0,-0.07031,1.04688
0,-0.09375,1.03906
0,-0.08594,1.05469
0,-0.09375,1.04688
0,-0.09375,1.03906
0,-0.10156,1.05469
0.01563,-0.07813,1.07031
0,-0.10938,1.05469
-0.03125,-0.07813,1.05469
0,-0.07813,1.0625
0,-0.07813,1.05469
0,-0.09375,1.04688
0,-0.08594,1.04688
-0.01563,-0.07031,1.0625
0,-0.07813,1.0625
0,-0.08594,1.03906
0,-0.09375,1.04688
0,-0.08594,1.03125
-0.01563,-0.07813,1.0625
0,-0.07813,1.04688
0,-0.10156,1.04688
0.98438,-0.08594,1.04688
0,-0.10156,1.0625
0,-0.07031,1.07031
-0.02344,-0.07813,1.05469
0,-0.07813,1.03906
0,-0.08594,1.07031
-0.01563,-0.07813,1.03906
0,-0.08594,1.0625
0,-0.08594,1.07031
0,-0.08594,1.04688
-0.02344,-0.08594,1.04688
0,-0.10156,1.05469
0,-0.09375,1.05469
0,-0.08594,1.05469
0,-0.08594,1.05469
0,-0.09375,1.07031
0.98438,-0.09375,1.05469
0,-0.07813,1.03125
0,-0.09375,1.05469
-0.01563,-0.07031,1.0625
0,-0.07813,1.04688
-0.01563,-0.08594,1.05469
-0.01563,-0.07813,1.05469
0,-0.10156,1.04688
-0.02344,-0.07813,1.0625
0.01563,-0.07813,1.07813
-0.02344,-0.07813,1.05469
-1,-0.07813,1.04688
0,-0.08594,1.05469
0,-0.08594,1.04688
0,-0.08594,1.04688
0,-0.08594,1.04688
0,-0.08594,1.05469
0,-0.07813,1.03906
-0.02344,-0.07813,1.05469
-0.02344,-0.10156,1.05469
0,-0.08594,1.03906
0,-0.08594,1.04688
0,-0.05469,1.04688
-0.01563,-0.07031,1.05469
0,-0.07813,1.0625
-0.03906,-0.09375,1.04688
0,-0.07813,1.04688
0,-0.07031,1.0625
0,-0.07031,1.05469
0,-0.08594,1.04688
0,-0.10156,1.05469
0,-0.07813,1.07031
0,-0.07813,1.05469
0,-0.08594,1.05469
-0.02344,-0.08594,1.05469
-0.01563,-0.07031,1.07031
0,-0.10156,1.05469
0,-0.07813,1.03906
0,-0.07813,1.04688
0,-0.07031,1.04688
-0.02344,-0.08594,1.04688
0,-0.08594,1.04688
0,-0.08594,1.0625
0,-0.08594,1.0625
-0.02344,-0.08594,1.0625
0,-0.08594,1.05469
0,-0.07813,1.04688
0,-0.09375,1.07031
0,-0.07813,1.03906
0,-0.05469,1.05469
0,-0.08594,1.08594
0,-0.07031,1.0625
0,-0.08594,1.0625
-0.00781,-0.10156,1.05469
0,-0.09375,1.0625
0,-0.10156,1.04688
0,-0.09375,1.0625
0,-0.10156,1.04688
-0.01563,-0.0625,1.04688
0,-0.07813,1.0625
0,-0.10156,1.07031
0,-0.08594,1.04688
0,-0.08594,1.0625
0,-0.08594,1.07031
0,-0.10156,1.07031
-0.01563,-0.08594,1.07813
0,-0.10156,1.03906
0,-0.07031,1.05469
-0.01563,-0.07813,1.05469
0,-0.09375,1.0625
0,-0.08594,1.05469
0,-0.07813,1.07031
0,-0.08594,1.05469
0,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.08594,1.04688
0,-0.07813,1.04688
-0.01563,-0.07031,1.07031
0,-0.07813,1.0625
0,-0.07813,1.05469
0,-0.07813,1.07031
0,-0.09375,1.05469
0,-0.07813,1.03906
0,-0.07813,1.05469
0,-0.08594,1.07031
-0.01563,-0.09375,1.05469
0,-0.08594,1.03906
0,-0.08594,1.05469
0,-0.07813,1.03906
0,-0.07031,1.05469
0,-0.09375,1.05469
-0.07031,-0.07031,1.05469
0,-0.09375,1.05469
0,-0.07813,1.07031
0,-0.09375,1.04688
0,-0.09375,1.0625
-0.02344,-0.0625,1.05469
-0.02344,-0.0625,1.03906
-0.03125,-0.0625,1.0625
0,-0.08594,1.04688
0,-0.07813,1.05469
0,-0.07813,1.05469
0,-0.07813,1.04688
0,-0.07813,1.04688
-0.02344,-0.07813,1.05469
0,-0.08594,1.0625
-0.01563,-0.07813,1.07813
0,-0.08594,1.07031
-0.01563,-0.08594,1.0625
0,-0.07031,1.05469
0,-0.09375,1.04688
-0.01563,-0.0625,1.05469
0.01563,-0.09375,1.0625
0,-0.09375,1.07031
-0.02344,-0.07813,1.0625
0,-0.08594,1.04688
0,-0.07813,1.05469
0,-0.08594,1.0625
-0.02344,-0.08594,1.0625
0,-0.09375,1.03906
0,-0.09375,1.0625
-0.01563,-0.07813,1.04688
-0.02344,-0.09375,1.02344
0,-0.07031,1.04688
0,-0.07813,1.04688
0,-0.07031,1.05469
0,-0.08594,1.0625
0,-0.08594,1.05469
0,-0.07813,1.04688
0,-0.09375,1.05469
0,-0.09375,1.04688
0,-0.10156,1.04688
-0.01563,-0.09375,1.07031
0,-0.07813,1.0625
0,-0.09375,1.03906
0,-0.07813,1.04688
0,-0.10156,1.04688
0,-0.08594,1.0625
0,-0.07813,1.05469
0,-0.07813,1.07813
-0.01563,-0.07813,1.0625
-0.01563,-0.07813,1.0625
-1,-0.07031,1.04688
-0.02344,-0.07813,1.0625
-0.03125,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.09375,1.0625
0,-0.08594,1.04688
0,-0.10156,1.0625
0,-0.09375,1.05469
0,-0.10156,1.03125
0,-0.09375,1.07813
0,-0.0625,1.05469
0,-0.0625,1.07031
0,-0.07813,1.05469
0,-0.07031,1.07031
0,-0.08594,1.05469
0,-0.07813,1.05469
0,-0.08594,1.04688
0,-0.09375,1.03906
0,-0.09375,1.05469
0,-0.10156,1.05469
0,-0.0625,1.04688
-0.01563,-0.07813,1.03906
0,-0.08594,1.03906
0,-0.09375,1.04688
0,-0.09375,1.05469
0,-0.08594,1.05469
0,-0.08594,1.0625
0,-0.08594,1.0625
0,-0.09375,1.0625
0,-0.10156,1.07031
0,-0.08594,1.04688
0.98438,-0.09375,1.04688
0,-0.09375,1.04688
0,-0.07813,1.04688
0,-0.10156,1.05469
0,-0.07031,1.05469
0,-0.08594,1.05469
0.01563,-0.08594,1.07813
0,-0.10156,1.0625
-0.01563,-0.09375,1.05469
0.00781,-0.10156,1.05469
0,-0.07813,1.05469
0,-0.08594,1.05469
0,-0.09375,1.05469
0,-0.09375,1.07031
0,-0.03906,1.07031
0,-0.09375,1.07813
0,-0.07813,1.05469
0,-0.07813,1.05469
0,-0.08594,1.03906
0,-0.07813,1.03125
0,-0.07031,1.04688
0.00781,-0.10156,1.0625
-0.02344,-0.07813,1.04688
0,-0.07813,1.03906
0.03125,-0.08594,1.04688
0,-0.07813,1.04688
0,-0.07813,1.07031
0,-0.07813,1.07031
0,-0.07031,1.04688
0,-0.07031,1.03906
0,-0.08594,1.02344
0,-0.07031,1.04688
-0.01563,-0.07813,1.07031
-1,-0.08594,1.03906
-0.01563,-0.07031,1.04688
0,-0.07031,1.03906
0,-0.08594,1.05469
-0.01563,-0.08594,1.05469
0,-0.07813,1.03125
0,-0.10156,1.05469
0,-0.08594,1.04688
0,-0.07813,1.05469
0,-0.07031,1.0625
0,-0.09375,1.05469
0,-0.0625,1.0625
0,-0.07813,1.07031
0,-0.08594,1.04688
0,-0.09375,1.03125
-0.01563,-0.09375,1.01563
0,-0.08594,1.05469
0,-0.08594,1.04688
0,-0.07031,1.05469
0,-0.10156,1.05469
0,-0.08594,1.05469
0,-0.09375,1.04688
0,-0.08594,1.05469
-0.04688,-0.08594,1.03906
0,-0.07813,1.05469
0,-0.09375,1.04688
0,-0.09375,1.0625
0,-0.0625,1.0625
-0.02344,-0.05469,1.05469
-0.03125,-0.07813,1.05469
0,-0.10156,1.04688
0,-0.09375,1.05469
0,-0.09375,1.07031
0,-0.08594,1.04688
0,-0.09375,1.04688
0,-0.03906,1.03125
0,-0.09375,1.0625
0,-0.07813,1.05469
0,-0.08594,1.07031
-0.02344,-0.09375,1.0625
-0.02344,-0.10156,1.05469
0.01563,-0.09375,1.03906
0,-0.08594,1.0625
-0.02344,-0.0625,1.04688
0,-0.09375,1.03125
-0.01563,-0.08594,1.07031
0,-0.09375,1.05469
0,-0.08594,1.07031
0,-0.07813,1.0625
0,-0.08594,1.05469
0,-0.09375,1.04688
0,-0.07813,1.03906
0,-0.07813,1.05469
0,-0.08594,1.04688
-1,-0.07813,1.05469
0,-0.10156,1.03906
0,-0.09375,1.04688
0,-0.09375,1.05469
0,-0.08594,1.05469
0,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.09375,1.05469
0,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.08594,1.0625
0,-0.10938,1.04688
0,-0.08594,1.03906
0,-0.09375,1.07031
-0.02344,-0.07031,1.03906
0.98438,-0.07031,1.0625
0,-0.08594,1.0625
0,-0.08594,1.03906
0,-0.09375,1.04688
0,-0.07813,1.0625
0,-0.07813,1.0625
0,-0.08594,1.07813
0,-0.08594,1.04688
0,-0.07813,1.03906
0,-0.08594,1.03906
0,-0.07813,1.05469
0,-0.09375,1.05469
0,-0.07031,1.05469
0,-0.08594,1.03906
0,-0.07813,1.07031
0,-0.08594,1.03906
0,-0.09375,1.05469
0.00781,-0.09375,1.0625
0,-0.07813,1.05469
0,-0.07813,1.07031
0,-0.10156,1.07031
0,-0.07813,1.08594
0,-0.08594,1.05469
-0.01563,-0.07031,1.03906
0,-0.09375,1.07031
0,-0.08594,1.05469
0,-0.08594,1.03906
0,-0.09375,1.05469
0,-0.07813,1.05469
0,-0.07813,1.04688
0,-0.09375,1.03125
-0.03125,-0.08594,1.05469
0,-0.07813,1.0625
-0.01563,-0.08594,1.0625
-0.01563,-0.07813,1.03906
0,-0.10156,1.0625
0,-0.09375,1.07813
0,-0.08594,1.04688
0,-0.07813,1.05469
0.00781,-0.09375,1.04688
-0.01563,-0.0625,1.05469
-0.01563,-0.08594,1.0625
0,-0.08594,1.07813
-1,-0.07813,1.05469
-0.02344,-0.07813,1.03125
0,-0.10156,1.05469
0,-0.07813,1.0625
0,-0.10156,1.0625
0,-0.09375,1.07031
0.01563,0.90625,1.05469
0,-0.08594,1.0625
0,-0.10156,1.0625
0,-0.08594,1.05469
0,-0.08594,1.04688
0,-0.07031,1.0625
0,-0.07813,1.05469
-1,-0.07813,1.0625
0,-0.07031,1.03125
0.98438,-0.07813,1.05469
0,-0.07813,1.05469
-0.02344,-0.07813,1.04688
0,-0.07813,1.04688
0,-0.07813,1.03125
-0.01563,-0.07813,1.03125
-0.02344,-0.07813,1.04688
-0.01563,-0.07031,1.04688
0,-0.09375,1.03125
-0.02344,-0.0625,1.05469
-0.01563,-0.09375,1.04688
0,-0.0625,1.03906
0,-0.08594,1.05469
0,-0.09375,1.05469
0,-0.07031,1.07813
0,-0.07031,1.0625
0,-0.10156,1.07031
0,-0.07813,1.0625
-1,-0.09375,1.0625
0,-0.07031,1.0625
0,-0.09375,1.07813
0.00781,-0.07813,1.0625
0,-0.09375,1.03125
-0.01563,-0.07031,1.04688
0,-0.08594,1.05469
0,-0.07031,1.05469
0,-0.10156,1.05469
0,-0.0625,1.07031
0,-0.08594,1.04688
-0.01563,-0.09375,1.05469
0,-0.09375,1.05469
0,-0.07031,1.0625
0,-0.08594,1.04688
0,-0.08594,1.0625
0,-0.08594,1.0625
0,-0.09375,1.04688
0,-0.09375,1.07031
0,-0.04688,1.0625
0,-0.07813,1.03125
0,-0.08594,1.07031
0,-0.09375,1.07031
0,-0.10156,1.0625
0,-0.10156,1.03906
0,-0.09375,1.04688
0.01563,-0.09375,1.05469
0,-0.09375,1.04688
0,-0.07031,1.04688
0,-0.10156,1.04688
0,-0.10156,1.04688
0.00781,-0.07031,1.07031
0,-0.07031,1.07031
0,-0.08594,1.03125
0,-0.09375,1.07031
0,-0.08594,1.0625
0,-0.09375,1.04688
0,-0.09375,1.05469
0,-0.08594,1.05469
-0.02344,-0.07031,1.04688
-0.02344,-0.0625,1.05469
0,-0.09375,1.05469
-0.02344,-0.07031,1.0625
0,-0.10156,1.04688
0,-0.08594,1.0625
0,-0.07813,1.03906
0,-0.07813,1.05469
-0.01563,-0.07031,1.05469
0,-0.09375,1.05469
0,-0.08594,1.04688
0,-0.09375,1.05469
0,-0.10156,1.05469
0,-0.10156,1.04688
0,-0.07031,1.05469
0,-0.10156,1.05469
0,-0.10156,1.05469
0,-0.09375,1.04688
-0.01563,-0.09375,1.07031
0,-0.09375,1.05469
0,-0.08594,1.05469
-0.01563,-0.08594,1.05469
0,-0.08594,1.05469
0,-0.08594,1.04688
0,-0.09375,1.04688
-0.03125,-0.0625,1.07031
-0.03125,-0.0625,1.0625
0,-0.08594,1.0625
0,-0.07031,1.03125
-0.01563,-0.07813,1.05469
-0.03125,-0.09375,1.04688
-0.01563,-0.09375,1.0625
0,-0.09375,1.05469
-0.01563,-0.08594,1.07031
0,-0.07031,1.04688
0,-0.09375,1.03906
0,-0.07813,1.05469
0,-0.07031,1.03906
0,-0.09375,1.04688
0.00781,-0.07813,1.0625
0,-0.09375,1.05469
0,-0.07813,1.05469
0,-0.0625,1.03906
0,-0.08594,1.03906
-0.02344,-0.08594,1.08594
-0.01563,-0.07031,1.0625
0.00781,-0.10156,1.07031
0,-0.09375,1.03125
-0.01563,-0.07031,1.07031
-0.01563,-0.07813,1.07031
0,-0.08594,1.07031
0,-0.07813,1.07031
0,-0.10156,1.07813
0,-0.08594,1.0625
0,-0.07813,1.07031
0,-0.08594,1.05469
0,-0.09375,1.0625
0,-0.08594,1.05469
0,-0.10156,1.04688
0,-0.09375,1.0625
-0.00781,-0.05469,1.05469
0,-0.09375,1.07031
0,-0.08594,1.05469
0,-0.09375,1.0625
0.00781,-0.09375,1.05469
0,-0.08594,1.05469
-0.01563,-0.08594,1.0625
0,-0.07031,1.0625
0,-0.09375,1.07031
0,-0.09375,1.05469
0,-0.09375,1.07031
-0.02344,-0.07031,1.04688
-0.01563,-0.07813,1.09375
0,-0.10156,1.05469
0,-0.09375,1.03125
-0.02344,-0.07031,1.0625
0,-0.08594,1.0625
0,-0.03125,1.05469
0,-0.09375,1.07031
0,-0.09375,1.0625
-0.01563,-0.07813,1.0625
-0.01563,-0.07031,1.04688
0,-0.10156,1.05469
0.02344,-0.07813,1.05469
0,-0.07031,1.07813
0,-0.07813,1.07031
-0.02344,-0.08594,1.04688
0,-0.08594,1.05469
0,-0.10156,1.0625
-0.02344,-0.08594,1.04688
0,-0.10156,1.07031
0,-0.07813,1.0625
0,-0.07813,1.05469
0,-0.10156,1.04688
0,-0.07031,1.05469
-0.04688,-0.07813,1.0625
0,-0.08594,1.05469
-0.01563,-0.07813,1.05469
0,-0.07813,1.0625
0,-0.08594,1.04688
0,-0.08594,1.07031
0,-0.07813,1.07813
0,-0.09375,1.04688
0,-0.10156,1.0625
0,-0.07813,1.05469
0,-0.07813,1.04688
0,-0.07813,1.05469
0,-0.07813,1.05469
0,-0.07031,1.04688
0,-0.08594,1.05469
0,-0.08594,1.04688
0.98438,-0.07813,1.05469
0,-0.07813,1.04688
0,-0.08594,1.05469
0,-0.09375,1.07813
0.00781,-0.09375,1.04688
0,-0.07813,1.04688
-0.02344,-0.08594,1.04688
0.97656,-0.0625,1.05469
-0.02344,-0.07813,1.04688
-0.02344,-0.08594,1.03125
0,-0.09375,1.0625
0.98438,-0.07031,1.0625
0,-0.07813,1.0625
-0.02344,-0.07031,1.04688
0,-0.08594,1.0625
-0.01563,-0.07813,1.05469
0,-0.09375,1.05469
0,-0.07031,1.07031
0,-0.07813,1.0625
0,-0.07813,1.0625
-0.01563,-0.07813,1.0625
-0.01563,-0.07813,1.07031
0.00781,-0.08594,1.05469
0,-0.10156,1.0625
-0.01563,-0.07813,1.07031
0,-0.07813,1.0625
-0.03906,-0.07813,1.0625
0.02344,-0.07813,1.05469
-0.01563,-0.08594,1.05469
0.00781,-0.10156,1.05469
0,-0.07813,1.0625
0,-0.09375,1.03906
0,-0.08594,1.07031
0,-0.08594,1.05469
0,-0.07813,1.04688
0,-0.07813,1.0625
0,-0.07813,1.04688
0,-0.10156,1.0625
0,-0.08594,1.05469
0,-0.07031,1.05469
0,-0.07813,1.05469
0,-0.07813,1.0625
0,-0.07031,1.04688
0,-0.09375,1.0625
0,-0.07813,1.04688
0,-0.10156,1.04688
0,-0.07813,1.05469
0,-0.07813,1.0625
-0.01563,-0.08594,1.05469
0,-0.07031,1.03906
0,-0.07813,1.05469
0,-0.09375,1.03906
-0.02344,-0.07031,1.04688
0,-0.07813,1.0625
0,-0.0625,1.05469
0,-0.08594,1.07031
0,-0.08594,1.04688
0.00781,-0.10156,1.0625
0,-0.07813,1.0625
-0.02344,-0.08594,1.07813
0,-0.07813,1.04688
0,-0.09375,1.0625
0,-0.09375,1.03906
0,-0.08594,1.03125
0,-0.07813,1.0625
0,-0.09375,1.07031
0,-0.07813,1.03125
0,-0.07031,1.0625
-0.01563,-0.09375,1.03125
0,-0.09375,1.03125
-0.01563,-0.08594,1.0625
0,-0.08594,1.03125
0,-0.07031,1.04688
0,-0.07031,1.05469
-0.01563,-0.09375,1.03906
0.00781,-0.09375,1.05469
0,-0.07813,1.04688
0,-0.09375,1.04688
0,-0.10156,1.07813
-0.01563,-0.09375,1.05469
0,-0.07031,1.0625
0,-0.08594,1.04688
0,-0.07031,1.0625
0,-0.08594,1.03125
0,-0.09375,1.05469
0,-0.08594,1.05469
-0.01563,-0.08594,1.04688
0,-0.03125,1.05469
-0.01563,-0.07813,1.07031
-0.02344,-0.09375,1.05469
0,-0.10156,1.04688
0,-0.09375,1.03906
0,-0.08594,1.0625
0,-0.08594,1.0625
-0.01563,-0.07813,1.03906
0,-0.07813,1.07813
-0.01563,-0.07031,1.04688
0,-0.09375,1.0625
0,-0.08594,1.07031
0,-0.08594,1.05469
0.00781,-0.08594,1.03906
0,-0.10156,1.04688
0,-0.07031,1.07031
0,-0.07813,1.03906
0,-0.09375,1.07031
-0.02344,-0.07813,1.03906
0,-0.09375,1.03906
0,-0.07813,1.04688
0,-0.08594,1.04688
-0.01563,-0.07813,1.07031
0.01563,-0.08594,1.05469
0,-0.08594,1.0625
0,-0.0625,1.0625
-0.01563,-0.0625,1.0625
0,-0.08594,1.04688
0,-0.07813,1.07031
-0.01563,-0.07031,1.0625
0,-0.08594,1.04688
0,-0.08594,1.04688
0.01563,-0.07031,1.0625
0.00781,-0.07813,1.04688
0,-0.08594,1.04688
0,-0.08594,1.0625
0,-0.07813,1.05469
0,-0.04688,1.05469
-0.02344,-0.07813,1.0625
0,-0.09375,1.05469
0,-0.07031,1.0625
-0.02344,-0.07031,1.04688
0,-0.10156,1.03906
0,-0.07031,1.04688
